,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
17827,False,21:04 01/10/2018,12.0,237,2.0,Acá están los soldados de Barandel. La decadente  Peronia a todo vapor (hacia el precipicio),https://www.lanacion.com.ar/2177504-abrieron-sumarios-docentes-hicieron-fiesta-escuela-cerrada,samus26,,Sociedad,Abrieron sumarios contra docentes que hicieron una fiesta en una escuela cerrada de Moreno,0.02141079,0.06354835,92,77
47931,True,23:09 16/10/2018,2.0,678,0.0,@Dreamwever Y a porota no le freno uno de los trenes nacionales y populares.,https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,tmcdonnell,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",0.019347942,0.062206443,76,63
51127,False,00:29 18/10/2018,,708,1.0,CER GATO O NO CER GATO...TIS IS DE CUESTION.,https://www.lanacion.com.ar/2182714-maria-eugenia-vidal-coloquio-idea-el-cambio,dore,Maia Jastreblansky,Política,"Vidal reclamó a los hombres de negocios que no se ubiquen ""del lado de la vereda que es cómplice""",0.013624948999999999,0.060400695,44,36
14691,False,20:23 01/10/2018,7.0,218,2.0,"La inflación de septiembre es la más alta desde 1991, globerto. Y octubre no le va a ir en zaga.",https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,AlanBiqqeNotDead,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,0.019833889,0.05909911,96,77
8400,True,04:24 29/09/2018,2.0,140,0.0,"@chucho_pereyro Mejor que aca con 254 dolares seguro !!!_ A modo de ejemplo: __En USA hacen falta 0.55 salarios minimos para comprar un Iphone 8, aca en peronia 4.76 salarios minimos  _zz",https://www.lanacion.com.ar/2176737-en-cumbre-partidaria-cambiemos-hizo-autocritica-empezo,bypizza_0,Mariano Obarrio,Política,"Con una tibia autocrítica, Cambiemos buscó motivarse con vistas a 2019",0.01662671,0.058847405,187,155
60107,False,07:54 21/10/2018,2.0,802,0.0,¿Volver a Peronia?,https://www.lanacion.com.ar/2183666-crean-proyecto-profesionales-argentinos-viven-eeuu-regresen,lugares_comunes,,Sociedad,Crean un proyecto para que profesionales argentinos que viven en EE.UU. regresen al país,0.01461893,0.058423594,18,16
54194,False,22:09 18/10/2018,2.0,746,0.0,"Si a los canas en PERONIA les pagaran en dolares y de a muchos, tambien es POCO...",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,lilc1795,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.020342082,0.05798214,82,66
55112,False,00:22 20/10/2018,,752,1.0,"Naaa el gato va en helicóptero a buscar a su nieta.., digo hija a la escuela",https://www.lanacion.com.ar/2183387-macri-habla-cierre-del-coloquio-idea,ron_1091,,Economía,"Macri apuntó contra Moyano: ""No podemos tener métodos mafiosos en todo el sistema logístico""",0.014969316000000002,0.057556885999999995,76,61
17177,False,22:01 01/10/2018,4.0,233,1.0,será cierto q en el momento oportuno ee.uu deja trascender datos q entierran a la porota para siempre ?,https://www.lanacion.com.ar/2177429-cuadernos-exsecretario-cristina-kirchner-declaro-como-arrepentido,ralvarezdrago,,Política,Órdenes presidenciales y traslado de valijas: la declaración del exsecretario de Cristina convertido en arrepentido,0.015705353000000002,0.057526767,103,85
38221,True,08:52 12/10/2018,4.0,520,0.0,"@rfloy1 yo tambien me fui, con chicos de 2, 8 y 10 anios; hoy, luego de 13 anios tienen posibilidades, mediante esfuerzo, que en Peronia jamas podrian haber soniado.",https://www.lanacion.com.ar/2179988-se-habia-ido-vivir-suiza-pero-volvio,martinsilva1,María Julieta Rumi,Economía,"Se aburrió de su vida en Suiza, volvió y empezó de cero con una original receta",0.015638143,0.057358265,165,137
1283,True,23:26 24/09/2018,,21,2.0,"Estoy de acuerdo, pero antes que la Porota devuelva el PBI que se afano y cumpla su condena en cana",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,Kavenaghi,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,0.015113503,0.05691255,99,80
37396,False,23:28 10/10/2018,,507,0.0,VOY A HABILITAR UN CELULAR A NOMBRE DEL GATO Y VOY A PUBLICAR.,https://www.lanacion.com.ar/2180482-en-semana-podrian-dejar-funcionar-17-millones,jorgerai,Daniel Gallo,Sociedad,Dentro de una semana podrían dejar de funcionar 17 millones de celulares,0.02228739,0.056263797000000004,62,50
59492,False,22:31 20/10/2018,,800,0.0,"Los mismos que votaron a los K )por empezar, el campo) son los que luego votaron al ingeniero trucho, porque asi funciona PERONIA",https://www.lanacion.com.ar/2183633-los-politicos-sindicalistas-participaron-del-acto-moyano,ermindogranero,,Política,Los políticos y sindicalistas que participaron del acto de Moyano en Luján,0.015486389,0.056088384000000005,129,107
22333,True,00:59 05/10/2018,1.0,326,0.0,UN GATO MUERTO COLGANDO!!,https://www.lanacion.com.ar/2178599-garavano-tormenta-macri-rechazo-su-renuncia-le,DAMON11,Santiago Dapelo,Sociedad,"Las 24 horas de vértigo de Garavano, de la renuncia al respaldo de Macri",0.018611548000000002,0.056056213,25,22
48481,False,21:40 16/10/2018,,678,0.0,Nadie dijo que además de peronio el juez de dedica al stand up.,https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,samus26,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",0.015806295,0.055212135999999995,63,51
48127,False,22:35 16/10/2018,1.0,678,5.0,"grande michetti gracias a vos nuestro bien amado presidente don gato no le debe un peso del correo a nuestra republica,michetti 2019 :2999 o mas",https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,nponces,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",0.012699967,0.05388708,144,120
28795,False,00:08 08/10/2018,2.0,404,2.0,"Porota dice que Bolso naro, le suena familiar ",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,nesfer24,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",0.013702629,0.052794315,46,38
31974,False,18:07 08/10/2018,2.0,443,2.0,"Si la justicia actua correctamente, Porota acumula como 100 años y no de soledad, la acompaña su cria ",https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,nesfer24,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.01421994,0.047550794,102,84
17243,False,15:42 01/10/2018,1.0,233,0.0,"😏😏😏🤗🤗🤗, para Porota con 🎀🎀🎀❤🎀🎀🎀",https://www.lanacion.com.ar/2177429-cuadernos-exsecretario-cristina-kirchner-declaro-como-arrepentido,etacarinae88,,Política,Órdenes presidenciales y traslado de valijas: la declaración del exsecretario de Cristina convertido en arrepentido,0.013635716,0.04600256,31,27
59123,False,16:08 20/10/2018,,799,1.0,primero el gato mitomano que afana desde el 76.40 años.,https://www.lanacion.com.ar/2183641-los-cuadernos-coimas-bonadio-pidio-detencion-inmediata,dcrippa1,,Política,Los cuadernos de las coimas: Bonadio ordenó la detención inmediata de la viuda de Daniel Muñoz,0.0066158883,0.036474515,55,46
20822,False,20:53 03/10/2018,,292,1.0,"EL ORIGEN DEL TERMINO GATO ARTICULO DE BBC Y LA NACION
NO ES DE LA DECADA GANADA
https://www.bbc.com/mundo/noticias-america-latina-40125525",https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,obreroamargo,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",0.00798258,0.033155896000000004,145,130
34966,False,18:47 09/10/2018,6.0,474,1.0,Navarro comienza a darse vuelta me hace acordar al gato silvestre....,https://www.lanacion.com.ar/2180061-guillermo-moreno-roberto-navarro-sos-idiota-util,riccastel,,Política,"Guillermo Moreno, contra Roberto Navarro: ""Sos un idiota útil""",0.0064936113,0.03152897,69,59
29670,False,17:33 07/10/2018,,412,0.0,"El gato ya eligió, se queda con la turca, pero sabe que se va en el 19 ya no le importa nada, se va a dedicar a seguir viajando",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,obreroamargo,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",0.0079998495,0.031093584,127,99
10897,True,23:12 29/09/2018,1.0,175,1.0,Como cualquier peronio tiene todo el pasado por delante,https://www.lanacion.com.ar/2176857-jose-luis-gioja-presupuesto-llevense-papeles-traigan,brela07,,Política,"José Luis Gioja, sobre el presupuesto: ""Llévense los papeles y traigan una propuesta nueva""",0.0068538309999999995,0.030123478,55,47
4055,True,20:22 25/09/2018,1.0,52,0.0,Gato y botón,https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,fradovitzky,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",0.0073237363,0.02952747,12,10
54573,False,19:52 18/10/2018,,746,4.0,"SALGAMOS AFUERA, SE CAE EL GATO. ",https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,jorgerai,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.0053431923,0.028385507,33,27
55564,False,19:05 19/10/2018,,753,0.0,MENNEN CREO EN MACRILANDIA PERO DUDO DEL GATO,https://www.lanacion.com.ar/2183369-nicolas-dujovne-la-inflacion-se-esta-desacelerando,jmjf2364,Francisco Jueguen,Economía,"Nicolás Dujovne: ""La inflación se está desacelerando""",0.0043216175,0.024537725,45,38
31773,False,18:48 08/10/2018,,443,1.0,MENNEN CREO EN MACRILANDIA PERO DUDO DEL GATO,https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,jmjf2364,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.0043216175,0.024537725,45,38
55563,False,19:05 19/10/2018,,753,0.0,MENNEN CREO EN MACRILANDIA PERO DUDO DEL GATO,https://www.lanacion.com.ar/2183369-nicolas-dujovne-la-inflacion-se-esta-desacelerando,jmjf2364,Francisco Jueguen,Economía,"Nicolás Dujovne: ""La inflación se está desacelerando""",0.0043216175,0.024537725,45,38
31774,False,18:48 08/10/2018,,443,1.0,MENNEN CREO EN MACRILANDIA PERO DUDO DEL GATO,https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,jmjf2364,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.0043216175,0.024537725,45,38
857,False,01:45 25/09/2018,,21,0.0,EL GATO DESESPERADO...ANUNCIO UN ACUERDO INEXISTENTE....jajajjajjaaaa,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,ccmaxima,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,0.0033625232,0.020470093999999998,69,64
28303,True,01:38 08/10/2018,1.0,404,4.0,no tengo idea quién sos pero me la juego antes de votar de nuevo al gato.,https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,Dreamwever,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",0.0024004215,0.018218383,73,58
24653,False,23:16 06/10/2018,3.0,362,1.0,"Excelente ceremonia. Buen gusto, sobriedad e imaginación. Algo así como hacía la porota pero todo lo contrario.",https://www.lanacion.com.ar/2179229-juegos-olimpicos-juventud-ceremonia-inaugural-fotos,Abelitok,Fernando Vergara,Deportes,Juegos Olímpicos de la Juventud: así se vivió la ceremonia inaugural en pleno centro porteño,0.0016934363,0.011800356000000001,111,95
15360,False,17:19 01/10/2018,1.0,218,2.0,LA DULCE Y TERRIBLE CAIDA DEL GATO,https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,jmjf2364,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,0.0018980777,0.009549609,34,28
525,False,07:44 25/09/2018,1.0,21,0.0,Parece que hay mucha gente de paro en Argentina ... en cambio en NY el Gato TOM está a full ... cerrando un nuevo crédito que vamos a pagar todos los peloruttos que habitamos este bendito País. PRO´S = SOBERBIOS e INUTILES. ,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,p_graziani,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,224,182
609,False,06:56 25/09/2018,,21,4.0,"La CENA y el PREMIO TRUCHO, ¿lo garpamos nosotros o sale del bolsillo del GATO TOM? Ahhhh, CRISTINNE lo puso en la cuenta! jajajajaaaaaaaaaaaa! PAYASOSOSOSOSOSSSSSSSSSSSSSSSSSSSSS!",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,p_graziani,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,180,156
661,False,05:25 25/09/2018,7.0,21,1.0," Se acuerdan de Porota cuando lo eligió a Bulodu,  como su vicepresidente,  que dijo  ... no saben lo lindo que es tener un vicepresidente, estoy tan contentaaa ????? (imperdible verla en youtube)   Ahora tenía a su lado un tipo que se la montaba lindo...  ja ja ja.

Vicepresidente que era y es un corrupto de aquellos,  ahora en prisión.

Entonces muchachos no saben lo lindo que es tener un presidente,  que sabe lo que la Argentina necesita,  un tipo que se la jugó por el país, 
para sacarlo definitivamente del atraso de 70 años de peronismo.

Así que el país va a salir adelante a pesar de todos los traidores a la patria que están haciendo lo posible para que Porota y su séquito de corruptos vuelvan con ella.

Si presidente Macri se puede.",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,jcaire1,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,776,637
1058,True,00:39 25/09/2018,1.0,21,2.0,@mbetuska Los limones que no pudo vender Porota,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,TioBerlin,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,47,40
1063,True,00:33 25/09/2018,3.0,21,0.0,"@mbetuska Pero está Angola, donde Porota vendió las maquinas de cartón ",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,TioBerlin,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,71,60
1080,False,00:28 25/09/2018,4.0,21,5.0,"Fueron a manguear 20.000 palos verdes, y les dan 3, o 5...  No les tienen fe, globerto.",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,AlanBiqqeNotDead,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,87,70
1081,True,00:29 25/09/2018,3.0,21,0.0,"@AlanBiqqeNotDead Con Porota nos financió el comandante pajarrico, así nos fué",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,TioBerlin,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,78,68
1089,True,00:27 25/09/2018,1.0,21,5.0,"@Vamospormashasta POR ESO EL MUNDO SE RINDE A SUS PIES, QUIEN TENÍA LIDERAZGO??? POROTA??? NO LE DABAN UN SOLO DOLAR",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,lcow,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,116,97
1094,True,00:43 25/09/2018,,21,0.0,"@lcow @Vamospormashasta Tampoco para tanto, pero ciertamente gana en comparación con la porota.",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,arabar55,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,95,83
1177,False,00:06 25/09/2018,3.0,21,5.0,Bienvenidos al paro Nacional......llegas a diciembre gato??? el pueblo no quiere,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,mgomez473,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,80,70
1185,True,00:06 25/09/2018,1.0,21,2.0,@sebastian877 DECILE A POROTA QUE VAYA A SU QUERIDA SANTA CRUZ,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,lcow,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,62,52
2899,False,22:18 24/09/2018,,25,3.0,Te lo avise Globerto....MENTIR Y HAMBREAR GENERA VIOLENCIA ....,https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,ccmaxima,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,,,63,55
3256,True,21:02 24/09/2018,4.0,25,0.0,@cbreitor1 NO DESCENDIO POROTA ALIADA DE LOS MAPUCHES TRUCHOS QUE TIENEN UNA GUERRA PERSONAL CON LOS GENDARMES,https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,MilOjos,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,,,110,94
3821,False,01:13 26/09/2018,3.0,51,1.0,Lo veo al gato bailando y sería como el chirolita de la fiesta no globo?,https://www.lanacion.com.ar/2175527-mauricio-macri-caputo-no-tenia-vocacion-ejercer,elcoso,,Política,"Mauricio Macri: ""Caputo no tenía vocación de ejercer ese cargo, fue un gesto patriótico""",,,72,58
3822,True,02:00 26/09/2018,1.0,51,0.0,@elcoso te referis al gato balconero de la calle Uruguay?,https://www.lanacion.com.ar/2175527-mauricio-macri-caputo-no-tenia-vocacion-ejercer,mza060,,Política,"Mauricio Macri: ""Caputo no tenía vocación de ejercer ese cargo, fue un gesto patriótico""",,,57,48
3823,False,01:11 26/09/2018,5.0,51,50.0,Estan pasando un video en el cual muestra el momento en el que el gato se enamora de christine. Es conmovedor.,https://www.lanacion.com.ar/2175527-mauricio-macri-caputo-no-tenia-vocacion-ejercer,elcoso,,Política,"Mauricio Macri: ""Caputo no tenía vocación de ejercer ese cargo, fue un gesto patriótico""",,,110,90
3919,True,00:51 26/09/2018,,51,0.0,en cambio uds los trolls del pro estan euforicos porque parece q tom llega a diciembre Ojala termine y la pase muy bien en una banca en el aguantadero del senado con carlo y porota,https://www.lanacion.com.ar/2175527-mauricio-macri-caputo-no-tenia-vocacion-ejercer,aoubel1,,Política,"Mauricio Macri: ""Caputo no tenía vocación de ejercer ese cargo, fue un gesto patriótico""",,,180,146
4207,False,18:53 25/09/2018,,52,3.0,"Eso esta muy bien, pero seria mejor que hubieses denunciado y apurado las causas de la Porota. El pais estaria mejor.",https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,Vipest,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",,,117,97
4252,False,18:44 25/09/2018,1.0,52,0.0,increíbles los stand up de nuestro gato,https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,El_Chorizo,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",,,39,33
4256,True,18:46 25/09/2018,2.0,52,0.0,"@enciclopedico ...está acá, inclusive querellante en la causa de los cuadernos porque Porota tenía una carpetita de él.",https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,etacarinae88,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",,,119,102
4258,False,18:39 25/09/2018,1.0,52,7.0,"EL PAÍS SE CAE EN PICADA Y AL GATO LE PREOCUPA VENEZUELA.
MAMARRACHEZCO",https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,ELYOSOY,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",,,74,63
4264,True,18:44 25/09/2018,,52,1.0,"gato? creo que te equivocaste de nota o al menos escribí sin mirar animalbplanet, habla bien asno social, sabes cuanto garrote nesecitas vos no?",https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,fpaganini2,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",,,144,121
4326,False,18:21 25/09/2018,,52,3.0,"Y al gato lo denunciarán por traer el hambre, miseria y desocupación a nuestro país, La Argentina.  que se ocupe de SU PUEBLO",https://www.lanacion.com.ar/2175513-en-onu-macri-dijo-denunciara-al-regimen,ChivilcoyanoIV,Rafael Mathus Ruiz,Política,"En la ONU, Macri dijo que denunciará al régimen de Maduro ante la Corte de La Haya",,,125,102
4440,True,22:03 25/09/2018,2.0,55,1.0,@arqmontenegro el gato se sacrifica. Es un gran patriota....,https://www.lanacion.com.ar/2175465-tras-renuncia-caputo-macri-se-reune-lagarde,alfredoeortiz,,Política,"Macri aseguró que Lagarde ""está muy contenta"" con la designación de Guido Sandleris en el Banco Central",,,60,52
4748,False,02:05 27/09/2018,,71,0.0,"La Campora , los soldados de la Porota , te vamos a ayudar , Maduro , te llevaremos todo el papel higiénico posible que te robara el Imperio Yanqui.",https://www.lanacion.com.ar/2175843-en-onu-maduro-le-apunto-trump-presion,jromeo3,,El Mundo,"En la ONU, Maduro le apuntó a Trump por la presión internacional sobre Venezuela",,,148,120
4880,False,18:52 26/09/2018,6.0,84,0.0,"¡Tendrías que explicar también, los gastos falsificados por mayor importe en dólares, cuando acompañabas a la porota al exterior!!! Sos un ladrón, como todo k!!!",https://www.lanacion.com.ar/2175792-cuadernos-coimas-wado-pedro-nego-acusaciones-apunto,jazmin1947,Iván Ruiz,Política,"Cuadernos de las coimas: ""Wado"" de Pedro negó las acusaciones y apuntó contra José López y Bonadio",,,161,137
5241,True,22:38 27/09/2018,2.0,98,0.0,"@Elefaris79 @Myanki jajajajaja por dios como pueden ser tan brutos. uds creen que por la guerra comercial USA - China, los países se han cerrado? te recomiendo que veas los datos, peronio muerto de hambre.",https://www.lanacion.com.ar/2176195-el-gobierno-elimina-aranceles-importacion-productos-tecnologicos,Myanki,,Economía,El Gobierno elimina aranceles para la importación de productos tecnológicos,,,205,171
5244,True,22:41 27/09/2018,1.0,98,0.0,@Elefaris79 @Myanki Te das cuenta que sos solo un peronio muerto de hambre no? no llegas ni a tercermundista.,https://www.lanacion.com.ar/2176195-el-gobierno-elimina-aranceles-importacion-productos-tecnologicos,Myanki,,Economía,El Gobierno elimina aranceles para la importación de productos tecnológicos,,,109,91
5627,True,20:12 27/09/2018,,99,0.0,"@solyema @ealvarado11 Bueno,  no hay que ser muy avispado.... los punteros de Peronia cuentan con muchos recursos y se mueven en las zonas mas pobres como peces en el agua.",https://www.lanacion.com.ar/2176184-pobreza-indigencia-indec,ealvarado11,Francisco Jueguen,Economía,"La pobreza fue de 27,3% en el primer semestre y alcanza a 12 millones de personas",,,172,142
5707,False,19:23 27/09/2018,5.0,99,0.0,"LA POROTA EN EL 2015... EN LA FAO (ROMA) DIJO QUE TENIA UN GOBIERNO CON MENOS DEL5% DE POBREZA..( dibujado por el Van Gogh MORENO)
CUANDO E REALIDAD ERA DEL 29,2.%....",https://www.lanacion.com.ar/2176184-pobreza-indigencia-indec,victoriocaligiur,Francisco Jueguen,Economía,"La pobreza fue de 27,3% en el primer semestre y alcanza a 12 millones de personas",,,170,141
6143,True,11:32 29/09/2018,,105,0.0,@Mariaradal Me imagino a la ex-reina Porota I de Tolosa llevándolo a upa a Máximo cuando hacía sus viajes de estado a las Seychelles...No resulta ultratierno sólo imaginárselo?,https://www.lanacion.com.ar/2176206-la-premier-nueva-zelanda-es-sensacion-mundial,Ritossa,Charlotte Graham-McLay,El Mundo,"La premier de Nueva Zelanda es una sensación mundial, ¿y puertas adentro?",,,176,149
6179,False,08:30 28/09/2018,,112,0.0,"Macri , es una sensacion gato ..  no te dejes engañar por todesca .. que es un infiltrado K ..",https://www.lanacion.com.ar/2176224-mauricio-macri,rasalghul,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,94,74
6256,False,07:10 28/09/2018,1.0,112,2.0,"Macri habla de ajuste y pobreza y en lugar de dar ejemplo va a buscar a su hija en helicóptero que sale una fortuna, cuando en auto y con custodia muchísimo menos. Hace lo mismo que Porota con los diarios. ",https://www.lanacion.com.ar/2176224-mauricio-macri,albertina_swann,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,206,166
6339,False,04:56 28/09/2018,2.0,112,0.0,"No hubo tormenta, hubo mala praxis economica y continua la impunidad de la Porota ambas cosas atentan contra la creacion de empleo y llegada de inversiones. Es de esperar que la Politica se ajuste y la Justicia muestre que funciona.",https://www.lanacion.com.ar/2176224-mauricio-macri,Vipest,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,232,193
6609,False,23:24 27/09/2018,1.0,112,2.0,Dicen que Porota no para de llorar. Esta sola y desesperada,https://www.lanacion.com.ar/2176224-mauricio-macri,bigger98,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,59,49
6685,False,23:14 27/09/2018,,112,2.0,Qué bueno que no vivimos en Peronia... Macronia es mucho mucho mejor... ,https://www.lanacion.com.ar/2176224-mauricio-macri,Elefaris79,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,72,60
6695,True,23:16 27/09/2018,,112,0.0,@alberto2124 @nesfer24 Hablando del gato ...,https://www.lanacion.com.ar/2176224-mauricio-macri,gallina_full,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,44,39
6699,True,23:13 27/09/2018,2.0,112,2.0,@Elefaris79 al menos no es peronia...,https://www.lanacion.com.ar/2176224-mauricio-macri,Myanki,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,37,32
6847,True,23:04 27/09/2018,1.0,112,1.0,@Elefaris79 Había recibido peronia... peor que cualquier bananero.,https://www.lanacion.com.ar/2176224-mauricio-macri,Myanki,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,66,59
7099,True,19:42 27/09/2018,3.0,113,0.0,@arg030 ESTÁ ENCANDILADO CON EL GATO BAILARÍN EL CORNETA,https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,BRUCE54,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",,,56,48
7106,True,19:43 27/09/2018,,113,0.0,@Mrce44 2 K son 2 por 1000 = 2000 funcionarios corruptos de Porota.  No estás muy lejos del cálculo final.  ja ja ja,https://www.lanacion.com.ar/2176203-se-entrego-comodoro-py-roberto-sosa-otro,jcaire1,Hernán Cappiello,Política,"Los cuadernos de las coimas: se entregó en Comodoro Py Ricardo Barreiro, el jardinero de los Kirchner",,,116,92
