,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
45098,False,21:33 15/10/2018,4.0,639,0.0,Hay que volver a la vieja y noble  tradición de la pena de muerte,https://www.lanacion.com.ar/2181983-cada-vez-mas-cerca-bolsonaro-mantiene-amplia,ermindogranero,,El Mundo,Cada vez más cerca: Bolsonaro mantiene una amplia ventaja de cara al ballottage,0.40389013,0.3076429,65,51
3047,False,21:43 24/09/2018,9.0,25,7.0,"esto se cambia de una sola manera, PLOMO",https://www.lanacion.com.ar/2175245-atacan-bombas-molotov-sede-gendarmeria-nacional-san,cheroke1,,Política,Atacan con bombas molotov una sede de Gendarmería Nacional en Monserrat,0.2368843,0.25330487,40,33
51889,True,18:23 17/10/2018,,711,0.0,@gguasoncito1 @fper7709 Si. Hay que aplicar el rifle sanitario.,https://www.lanacion.com.ar/2182602-dividido-peronismo-festeja-dia-lealtad-actos-masivos,jstaffa holtmann,,Política,"Con críticas al Gobierno y llamados a la unidad, el peronismo festeja dividido el Día de la Lealtad",0.19559045,0.24863577,63,55
35298,False,18:37 09/10/2018,,475,1.0,"LA CHALEKO DE PLOMO NO HABLA ,QUE RARO SERA CON LO LOCUAZ QUE ERA CUANDO ERAMOS ALEMANIA. TIENE ORDEN DE NI APARECER",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,inodoroeulogia,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,0.27670082,0.23816608,116,95
57334,False,21:28 19/10/2018,7.0,776,9.0,"¿tentativa de robo? ¿entonces el padre se dio él solo un tiro en el ojo o los malvivientes le tiraron a la cabeza? no entiendo a nuestra ""justicia""",https://www.lanacion.com.ar/2183360-llavallol-familia-resistio-entradera-mato-dos-delincuentes,xtransparencia,,Sociedad,Llavallol: una familia resistió una entradera y mató a dos delincuentes,0.2881797,0.23531325,147,120
52502,False,22:01 18/10/2018,,717,4.0,"Lo Vi... estuvieron mal los chicos claramente pero no hay que darle demasiada trascendencia, no matarlos. La verdad es que hay que contextualizar la frustración de los chicos, como se dió el partido, de dónde venían (derrota con Brasil), la presión del local, lo que significa el fútbol y que tienen menos de 18 años... Deben aprender de sus errores y recaptizar, pero noto demasiada intolerancia en algunos comentarios.",https://www.lanacion.com.ar/2183071-una-derrota-olimpica-futsal-argentino-no-entendio,Gramsci2,Claudio Cerviño,Deportes,Una derrota olímpica: el Futsal argentino no entendió el espíritu de los Juegos,0.32849520000000004,0.23113567,420,352
49130,False,20:22 16/10/2018,2.0,680,0.0,esto se arreglaría con un rifle sanitario,https://www.lanacion.com.ar/2182302-moyano-celebro-fallo-del-juez-desafia-ahora,fcab1,Nicolás Balinotti,Política,Moyano celebró el fallo del juez y desafía ahora con paritarias de 42%,0.1559569,0.19863188,41,35
50028,False,21:06 18/10/2018,2.0,698,1.0,Por lo que dicen.. para mi bien muerto esta. Hay justicia divina,https://www.lanacion.com.ar/2182594-ojala-te-pudras-infierno-mensaje-madre-hijo,luigi501,,El Mundo,"""Ojalá te pudras en el infierno"": el mensaje de una madre a su hijo muerto que reveló un pasado oscuro",0.17329139,0.18077709,64,53
54370,True,20:45 18/10/2018,,746,0.0,@Kavenaghi te sangra algo?,https://www.lanacion.com.ar/2183027-san-miguel-vecinos-tiraron-piedras-se-enfrentaron,smr1967,,Sociedad,San Miguel: vecinos tiraron piedras y se enfrentaron a la policía luego de la aparición del cuerpo de Sheila Ayala,0.07812949999999999,0.14998966,26,23
21705,True,08:55 06/10/2018,1.0,311,0.0,@anaesnaola te sangra algo?,https://www.lanacion.com.ar/2178548-bolsonaro-vs-haddad-dos-estilos-pugna-elecciones,smr1967,,El Mundo,"Bolsonaro vs. Haddad, dos estilos en pugna en las elecciones de Brasil",0.07812949999999999,0.14998966,27,24
